raceId,url,weather,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy
695,http://en.wikipedia.org/wiki/1966_German_Grand_Prix,Overcast and wet,0,0,0,1,1
696,http://en.wikipedia.org/wiki/1966_Italian_Grand_Prix,"Warm, dry and sunny",1,0,1,0,0
697,http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix,"Cool, dry",0,1,1,0,0
698,http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix,"Warm, clear",1,0,0,0,0
699,http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix,not found,0,0,0,0,0
700,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix,not found,0,0,0,0,0
701,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix,Heavy rain,0,0,0,1,0
702,http://en.wikipedia.org/wiki/1965_French_Grand_Prix,Sunny,1,0,0,0,0
703,http://en.wikipedia.org/wiki/1965_British_Grand_Prix,"Warm, dry and overcast",1,0,1,0,1
704,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix,not found,0,0,0,0,0
705,http://en.wikipedia.org/wiki/1965_German_Grand_Prix,Overcast and dry,0,0,1,0,1
706,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix,not found,0,0,0,0,0
707,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix,"Rainy, windy, cold",0,1,0,1,0
708,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix,not found,0,0,0,0,0
709,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix,not found,0,0,0,0,0
710,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix,Dry,0,0,1,0,0
711,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix,Dry,0,0,1,0,0
712,http://en.wikipedia.org/wiki/1964_French_Grand_Prix,Dry,0,0,1,0,0
713,http://en.wikipedia.org/wiki/1964_British_Grand_Prix,"Warm, dry",1,0,1,0,0
714,http://en.wikipedia.org/wiki/1964_German_Grand_Prix,Dry,0,0,1,0,0
715,http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix,Dry,0,0,1,0,0
716,http://en.wikipedia.org/wiki/1964_Italian_Grand_Prix,Dry,0,0,1,0,0
717,http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix,"Sunny, warm",1,0,0,0,0
718,http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix,not found,0,0,0,0,0
719,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix,"Warm, dry and sunny",1,0,1,0,0
720,http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix,Wet and overcast,0,0,0,1,1
721,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix,Sunny,1,0,0,0,0
722,http://en.wikipedia.org/wiki/1963_French_Grand_Prix,"Sunny, then rain",1,0,0,1,0
723,http://en.wikipedia.org/wiki/1963_British_Grand_Prix,"Warm, dry and sunny",1,0,1,0,0
724,http://en.wikipedia.org/wiki/1963_German_Grand_Prix,"Warm, dry and sunny",1,0,1,0,0
725,http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix,"Warm, dry and sunny",1,0,1,0,0
726,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix,Sunny,1,0,0,0,0
727,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix,"Overcast, dry",0,0,1,0,1
728,http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix,"Hot, dry and windy",1,0,1,0,0
729,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix,Sunny,1,0,0,0,0
730,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix,Cloudy,0,0,0,0,1
731,http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix,Sunny,1,0,0,0,0
732,http://en.wikipedia.org/wiki/1962_French_Grand_Prix,Sunny,1,0,0,0,0
733,http://en.wikipedia.org/wiki/1962_British_Grand_Prix,Sunny,1,0,0,0,0
734,http://en.wikipedia.org/wiki/1962_German_Grand_Prix,Heavy rain showers,0,0,0,1,0
735,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix,"Dry, with rain later",0,0,1,1,0
736,http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix,Sunny,1,0,0,0,0
737,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix,"Dry, windy",0,0,1,0,0
738,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix,Sunny,1,0,0,0,0
739,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix,Sunny,1,0,0,0,0
740,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix,Sunny,1,0,0,0,0
741,http://en.wikipedia.org/wiki/1961_French_Grand_Prix,Sunny,1,0,0,0,0
742,http://en.wikipedia.org/wiki/1961_British_Grand_Prix,"Torrential rain, drying later",0,0,1,1,0
743,http://en.wikipedia.org/wiki/1961_German_Grand_Prix,Wet,0,0,0,1,0
744,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix,Sunny,1,0,0,0,0
745,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix,Temperatures up to 72 °F (22 °C); wind speeds up to 8.9 miles per hour (14.3 km/h)[1],0,0,0,0,0
746,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix,Dry,0,0,1,0,0
747,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix,not found,0,0,0,0,0
748,http://en.wikipedia.org/wiki/1960_Indianapolis_500,not found,0,0,0,0,0
749,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix,not found,0,0,0,0,0
750,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix,not found,0,0,0,0,0
751,http://en.wikipedia.org/wiki/1960_French_Grand_Prix,Dry,0,0,1,0,0
752,http://en.wikipedia.org/wiki/1960_British_Grand_Prix,"Dry, overcast.",0,0,1,0,1
753,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix,not found,0,0,0,0,0
754,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix,"Warm, dry",1,0,1,0,0
755,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix,Temperatures up to 75.9 °F (24.4 °C); wind speeds up to 9.9 miles per hour (15.9 km/h)[1],0,0,0,0,0
756,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix,"Hot, clear",1,0,0,0,0
757,http://en.wikipedia.org/wiki/1959_Indianapolis_500,not found,0,0,0,0,0
758,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix,Sunny,1,0,0,0,0
759,http://en.wikipedia.org/wiki/1959_French_Grand_Prix,"Hot, dry",1,0,1,0,0
760,http://en.wikipedia.org/wiki/1959_British_Grand_Prix,Dry and sunny.,1,0,1,0,0
761,http://en.wikipedia.org/wiki/1959_German_Grand_Prix,Dry and dull.,0,0,1,0,0
762,http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix,Hot and clear.,1,0,0,0,0
763,http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix,Dry and sunny,1,0,1,0,0
764,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix,Sunny with temperatures reaching up to 77 °F (25 °C); winds gusting up to 14 miles per hour (23 km/h)[1],1,0,0,0,0
765,http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix,not found,0,0,0,0,0
766,http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix,not found,0,0,0,0,0
767,http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix,not found,0,0,0,0,0
768,http://en.wikipedia.org/wiki/1958_Indianapolis_500,not found,0,0,0,0,0
769,http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix,"Hot, dry",1,0,1,0,0
770,http://en.wikipedia.org/wiki/1958_French_Grand_Prix,not found,0,0,0,0,0
771,http://en.wikipedia.org/wiki/1958_British_Grand_Prix,not found,0,0,0,0,0
772,http://en.wikipedia.org/wiki/1958_German_Grand_Prix,not found,0,0,0,0,0
773,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix,not found,0,0,0,0,0
774,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix,not found,0,0,0,0,0
775,http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix,"Warm, dry, sunny",1,0,1,0,0
776,http://en.wikipedia.org/wiki/1957_Argentine_Grand_Prix,not found,0,0,0,0,0
777,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix,not found,0,0,0,0,0
778,http://en.wikipedia.org/wiki/1957_Indianapolis_500,"Slightly overcast, dry track",0,0,1,0,1
779,http://en.wikipedia.org/wiki/1957_French_Grand_Prix,not found,0,0,0,0,0
780,http://en.wikipedia.org/wiki/1957_British_Grand_Prix,"Overcast, dry.",0,0,1,0,1
781,http://en.wikipedia.org/wiki/1957_German_Grand_Prix,not found,0,0,0,0,0
782,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix,"Sunny, very hot, dry",1,0,1,0,0
783,http://en.wikipedia.org/wiki/1957_Italian_Grand_Prix,not found,0,0,0,0,0
784,http://en.wikipedia.org/wiki/1956_Argentine_Grand_Prix,Overcast but dry,0,0,1,0,1
785,http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix,"Warm, dry, sunny",1,0,1,0,0
786,http://en.wikipedia.org/wiki/1956_Indianapolis_500,"Overcast, dry track",0,0,1,0,1
787,http://en.wikipedia.org/wiki/1956_Belgian_Grand_Prix,"Wet and overcast, later drying",0,0,1,1,1
788,http://en.wikipedia.org/wiki/1956_French_Grand_Prix,not found,0,0,0,0,0
789,http://en.wikipedia.org/wiki/1956_British_Grand_Prix,"Overcast, dry",0,0,1,0,1
790,http://en.wikipedia.org/wiki/1956_German_Grand_Prix,not found,0,0,0,0,0
791,http://en.wikipedia.org/wiki/1956_Italian_Grand_Prix,"Cloudy, warm, alternating light rain",1,0,0,1,1
792,http://en.wikipedia.org/wiki/1955_Argentine_Grand_Prix,Very hot and dry,1,0,1,0,0
793,http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix,not found,0,0,0,0,0
794,http://en.wikipedia.org/wiki/1955_Indianapolis_500,Cool and windy,0,1,0,0,0
795,http://en.wikipedia.org/wiki/1955_Belgian_Grand_Prix,not found,0,0,0,0,0
796,http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix,Drizzly,0,0,0,0,0
797,http://en.wikipedia.org/wiki/1955_British_Grand_Prix,"Hot, dry.[1]",1,0,1,0,0
798,http://en.wikipedia.org/wiki/1955_Italian_Grand_Prix,not found,0,0,0,0,0
799,http://en.wikipedia.org/wiki/1954_Argentine_Grand_Prix,"Overcast, wet",0,0,0,1,1
800,http://en.wikipedia.org/wiki/1954_Indianapolis_500,Very hot and sunny,1,0,0,0,0
801,http://en.wikipedia.org/wiki/1954_Belgian_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
802,http://en.wikipedia.org/wiki/1954_French_Grand_Prix,"Overcast, wet",0,0,0,1,1
803,http://en.wikipedia.org/wiki/1954_British_Grand_Prix,"Cold, wet (heavy rain).[1]",0,1,0,1,0
804,http://en.wikipedia.org/wiki/1954_German_Grand_Prix,"Sunny, dry",1,0,1,0,0
805,http://en.wikipedia.org/wiki/1954_Swiss_Grand_Prix,Rain,0,0,0,1,0
806,http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
807,http://en.wikipedia.org/wiki/1954_Spanish_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
808,http://en.wikipedia.org/wiki/1953_Argentine_Grand_Prix,"Hot, dry",1,0,1,0,0
809,http://en.wikipedia.org/wiki/1953_Indianapolis_500,Extremely hot,1,0,0,0,0
810,http://en.wikipedia.org/wiki/1953_Dutch_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
811,http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix,"Hot, dry",1,0,1,0,0
812,http://en.wikipedia.org/wiki/1953_French_Grand_Prix,"Hot, dry",1,0,1,0,0
813,http://en.wikipedia.org/wiki/1953_British_Grand_Prix,"Overcast, showers",0,0,0,1,1
814,http://en.wikipedia.org/wiki/1953_German_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
815,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
816,http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix,"Sunny, mild, dry",1,0,1,0,0
817,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix,Sunny,1,0,0,0,0
818,http://en.wikipedia.org/wiki/1952_Indianapolis_500,Warm and sunny,1,0,0,0,0
819,http://en.wikipedia.org/wiki/1952_Belgian_Grand_Prix,Rain,0,0,0,1,0
820,http://en.wikipedia.org/wiki/1952_French_Grand_Prix,Rain,0,0,0,1,0
821,http://en.wikipedia.org/wiki/1952_British_Grand_Prix,"Overcast, dry.",0,0,1,0,1
822,http://en.wikipedia.org/wiki/1952_German_Grand_Prix,Sunny,1,0,0,0,0
823,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix,Rainy,0,0,0,1,0
824,http://en.wikipedia.org/wiki/1952_Italian_Grand_Prix,Sunny,1,0,0,0,0
825,http://en.wikipedia.org/wiki/1951_Swiss_Grand_Prix,"Overcast, rain",0,0,0,1,1
826,http://en.wikipedia.org/wiki/1951_Indianapolis_500,Warm and sunny,1,0,0,0,0
827,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix,"Sunny, Mild, Dry",1,0,1,0,0
828,http://en.wikipedia.org/wiki/1951_French_Grand_Prix,"Sunny, Hot, Dry",1,0,1,0,0
829,http://en.wikipedia.org/wiki/1951_British_Grand_Prix,"Mild, Dry",1,0,1,0,0
830,http://en.wikipedia.org/wiki/1951_German_Grand_Prix,"Sunny, Mild, Dry",1,0,1,0,0
831,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix,Warm and sunny,1,0,0,0,0
832,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix,"Hot, Dry",1,0,1,0,0
833,http://en.wikipedia.org/wiki/1950_British_Grand_Prix,"Sunny, mild, dry.",1,0,1,0,0
834,http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix,not found,0,0,0,0,0
835,http://en.wikipedia.org/wiki/1950_Indianapolis_500,Rainy,0,0,0,1,0
836,http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix,"Warm, dry and sunny",1,0,1,0,0
837,http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix,"Warm, dry and sunny",1,0,1,0,0
838,http://en.wikipedia.org/wiki/1950_French_Grand_Prix,Hot and sunny,1,0,0,0,0
839,http://en.wikipedia.org/wiki/1950_Italian_Grand_Prix,"Warm, hot and sunny",1,0,0,0,0
841,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix,"Sunny, 18°C",1,0,0,0,0
842,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,"Cloudy, dry",0,0,1,0,1
843,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,Fine and Dry[1] Air Temp 22 °C (72 °F)[1] Track Temp 32 °C (90 °F) dropping to 26 °C (79 °F)[1],1,0,1,0,0
844,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,"Sunny, Fine and Dry[2] Air Temp 17 °C (63 °F)[2] Track Temp 35 °C (95 °F) dropping to 30 °C (86 °F)[2]",1,0,1,0,0
845,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,"Mainly sunny, Fine and Dry[2][3] Air Temp 27 °C (81 °F)[3] Track Temp 33 °C (91 °F) to 44 °C (111 °F)[3]",1,0,1,0,0
846,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,"Sunny, Fine and Dry[2]Air Temp 24 °C (75 °F)[2]Track Temp 44 °C (111 °F)[2]",1,0,1,0,0
847,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,"Wet at start, very heavy rain later, after rain stops, track drying towards the end. Temperatures up to 27 °C (81 °F); wind speeds up to 12 kilometres per hour (7.5 mph)[1]",0,0,1,1,0
848,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,"Clear, Fine and Dry[1][2] Air Temp 27 °C (81 °F)[2] Track Temp 47 °C (117 °F)[2]",1,0,1,0,0
849,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,Wet track at start; subsequently drying[1]Air Temp 20 °C (68 °F)[1]Track Temp 22 °C (72 °F)[1],0,0,1,1,0
850,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,"Cloudy, (light) rain at start",0,0,0,1,1
851,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,"Cloudy, rain showers",0,0,0,1,1
852,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,"Cloudy, dry",0,0,1,0,1
853,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,Mainly sunny,1,0,0,0,0
854,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,Hot and humid Air Temp 31 °C (88 °F)[1],1,0,0,0,0
855,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,Sunny and dry Air Temp 24 °C (75 °F)[2],1,0,1,0,0
856,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,"Dry, light rain at the start Air Temp 21 °C (70 °F)[2]",0,0,1,1,0
857,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,Fine and Dry Air Temp 30 °C (86 °F)[1],1,0,1,0,0
858,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,Fine and Dry Air Temp 25 °C (77 °F)[1],1,0,1,0,0
859,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,Fine Air Temp 24 °C (75 °F) Track Temp 43 °C (109 °F)[1],1,0,0,0,0
860,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,Fine[1] Air Temp 22 °C (72 °F)[1] Track Temp 30 °C (86 °F) dropping to 22 °C (72 °F)[1],1,0,0,0,0
861,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Heavy rain clearing to cloudy and dry[2] Air Temp 26 °C (79 °F)[2]  Track Temp 29 °C (84 °F) dropping to 24 °C (75 °F) [2],1,0,1,1,1
862,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,Overcast but Dry[1] Air Temp 22 °C (72 °F)[1] Track Temp 23 °C (73 °F) [1],0,0,1,0,1
863,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix,Sunny and hot[1][2] Air Temp 27 °C (81 °F)[2] Track Temp 33 °C (91 °F) dropping to 29 °C (84 °F)[2],1,0,0,0,0
864,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix,"Partially cloudy, dry [2] Air Temp 23 °C (73 °F)[2] Track Temp 36 °C (97 °F) [2]",0,0,1,0,1
865,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix,"Fine and Dry, showers threatening at end[2] Air Temp 21 °C (70 °F)[2] Track Temp 38 °C (100 °F) dropping to 31 °C (88 °F)[2]",1,0,1,1,0
866,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix,"Fine, dry and warm;[2] with air temperature approaching 29 °C (84 °F)[2] Track Temp 45 °C (113 °F) dropping to 39 °C (102 °F)[2]",1,0,1,0,0
867,http://en.wikipedia.org/wiki/2012_European_Grand_Prix,Fine and Dry[2] Air Temp 27 °C (81 °F)[2] Track Temp 45 °C (113 °F)[2],1,0,1,0,0
868,http://en.wikipedia.org/wiki/2012_British_Grand_Prix,DryAir Temp 20 °C (68 °F)[2]Track Temp 31 °C (88 °F)[2],0,0,1,0,0
869,http://en.wikipedia.org/wiki/2012_German_Grand_Prix,Fine and Dry[2] Air Temp 22 °C (72 °F)[2] Track Temp 30 °C (86 °F)[2],1,0,1,0,0
870,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix,Fine and Dry. Very Hot[2][3] Air Temp 30 °C (86 °F)[3] Track Temp 45 °C (113 °F)[3],1,0,1,0,0
871,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix,Fine and Dry[2] Air Temp 23 °C (73 °F)[2] Track Temp 33 °C (91 °F)[2],1,0,1,0,0
872,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,Dry and sizzlingly sunny[2] Air temp 28 °C (82 °F)[2] Track temp 40 °C (104 °F)[2],1,0,1,0,0
873,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,Hot and humid[2]Air Temp 29 °C (84 °F)[2]Track Temp 31 °C (88 °F)[2],1,0,0,0,0
874,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,Fine and Dry[2] Air Temp 23 °C (73 °F)[2] Track Temp 32 °C (90 °F)[2],1,0,1,0,0
875,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,Fine and Dry[3] Air Temp 21 °C (70 °F)[3] Track Temp 27 °C (81 °F) dropping to 23 °C (73 °F)[3],1,0,1,0,0
876,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix,"Fine, Dry, a little hazy and a little dusty[2] Air Temp 30 °C (86 °F)[2] Track Temp 36 °C (97 °F) dropping to 31 °C (88 °F)[2]",1,0,1,0,1
877,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix,Dry[2] Air Temp 29 °C (84 °F)[2] Track Temp 34 °C (93 °F) dropping to 29 °C (84 °F)[2],0,0,1,0,0
878,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix,Scattered clouds[2][3]Air temp 24 °C (75 °F)[3]Track temp 32 °C (90 °F)[3],0,0,0,0,1
879,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix,"Race start: drops of rain, light rain shower getting heavier at the end.[2] Air Temp 19 °C (66 °F)[2] Track Temp 21 °C (70 °F)[2]",0,0,0,1,0
880,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix,"Scattered Clouds, Fine and Dry[2] Air Temp 18 °C (64 °F)[2] Track Temp 25 °C (77 °F) dropping to 19 °C (66 °F)[2]",1,0,1,0,1
881,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix,Light rain clearing to cloudy and dry,1,0,1,1,1
882,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix,not found,0,0,0,0,0
883,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,not found,0,0,0,0,0
884,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,Sunny,1,0,0,0,0
885,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,Warm and sunny,1,0,0,0,0
886,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,Mild with temperatures approaching 23 °C (73 °F); wind speeds up to 15 kilometres per hour (9.3 mph)[2],1,0,0,0,0
887,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,Dry,0,0,1,0,0
888,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,Sunny,1,0,0,0,0
890,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,"Very hot and sunny, 35°C.",1,0,0,0,0
891,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,not found,0,0,0,0,0
892,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,Cloudy,0,0,0,0,1
893,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix,Dry and 29 degrees,0,0,1,0,0
894,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix,Cloudy with maximum temperatures reaching 29 degrees during the day,0,0,0,0,1
895,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix,Warm and sunny,1,0,0,0,0
896,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix,"Sunny, haze",1,0,0,0,0
897,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix,Clear,1,0,0,0,0
898,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix,"Partly cloudy, warmTemperatures reaching up to 89.1 °F (31.7 °C); wind speeds approaching speeds of 11.1 miles per hour (17.9 km/h)[2]",1,0,0,0,1
899,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix,"Cloudy, Air Temp: 18°C",0,0,0,0,1
900,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,"Overcast, 19 °C(66 °F)",0,0,0,0,1
901,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,"Dry, 32°C",0,0,1,0,0
902,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Dry,0,0,1,0,0
903,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,"Mostly cloudy, dry",0,0,1,0,1
904,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,Sunny,1,0,0,0,0
905,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,"Overcast, Air: 20 to 21 °C (68 to 70 °F), Track: 28 to 30 °C (82 to 86 °F).",0,0,0,0,1
906,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,Temperatures up to 27.6 °C (81.7 °F); wind speeds up to 16.4 kilometres per hour (10.2 mph)[5],0,0,0,0,0
907,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,"Partially cloudy, hot and dry",1,0,1,0,1
908,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,Mostly cloudy with maximum temperatures reaching 21 degrees during the day.,0,0,0,0,1
909,http://en.wikipedia.org/wiki/2014_German_Grand_Prixs,not found,0,0,0,0,0
910,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,"Overcast. Wet track at start, then drying. Scattered thunderstorms during the day, temperatures reaching a maximum of 26 degrees.[1]",0,0,1,1,1
911,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,Mostly cloudy,0,0,0,0,1
912,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,"Sunny; Air: 25 °C (77 °F), Track: 37 to 42 °C (99 to 108 °F)",1,0,0,0,0
913,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,Clear. Air: 28 to 30 °C (82 to 86 °F) Track: 33 to 37 °C (91 to 99 °F).,1,0,0,0,0
914,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,Rain. Air: 20 °C (68 °F) Track: 24 °C (75 °F),0,0,0,1,0
915,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,"Fine and dry;21 °C (70 °F) ambient temperature,33 °C (91 °F) track temperature[4]",1,0,1,0,0
916,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,"Sunny, Air: 23 °C (73 °F), Track: 31 to 34 °C (88 to 93 °F)",1,0,0,0,0
917,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,"Sunny, Air: 23 to 24 °C (73 to 75 °F), Track: 46 to 50 °C (115 to 122 °F)",1,0,0,0,0
918,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,"Clear skies; Air temp: 30 °C (86 °F) during the day, dropping to 24 °C (75.2 °F). Wind speed: 8 km/h (4.9 mph).[2] (Night race)",1,0,0,0,0
931,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix,Partly cloudy18–19 °C (64–66 °F) air temperature31–37 °C (88–99 °F) track temperature1.5 m/s (4.9 ft/s) wind from the west[2],0,0,0,0,1
932,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix,Sunny20–21 °C (68–70 °F) air temperature39 °C (102 °F) track temperature4 m/s (13 ft/s) wind from the north[2],1,0,0,0,0
929,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix,"Sunny, clear24–26 °C (75–79 °F) air temperature28–31 °C (82–88 °F) track temperature1.5 m/s (4.9 ft/s) wind from the north[1]",1,0,0,0,0
930,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix,Sunny25 °C (77 °F) air temperature44 °C (111 °F) track temperature1.8 m/s (5.9 ft/s) wind from the northeast[3],1,0,0,0,0
